1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
834,0.44,0,0.19,0,0.8,0,0.98,0,0.41,0,0.96,0,0.5,0,0.64,0,0.09,0,0.22,0,0,0.58,0.57,0,0.13,0,0.77,0,0.84,0,0.61,0,0,0.66,0,0.77,0,0,0.99,0.85,0,0.17,0,0,0.61,0.89,0,0.85,0,0.85,0,0.27,0,0.08,0,0.27,0,0.47,0,0.25,0,0.73,0,0.71,0,0.7,0,0.72,0,0.0,0,0.75,0,0.18,0
835,0.29,0,0.38,0,0.3,0,0.95,0,0.51,0,0,0.42,0.47,0,0.77,0,0.62,0,0.67,0,0,0.29,0.13,0,0.22,0,0.44,0,0.66,0,0.64,0,0,0.96,0,0.41,0,0,0.25,0.03,0,0.6,0,0,0.56,0.96,0,0.89,0,0.45,0,0.47,0,0.13,0,0.35,0,0.54,0,0.42,0,0.51,0,0.41,0,0.74,0,0.92,0,0.43,0,0.92,0,0.07,0
836,0.39,0,0.54,0,0.8,0,0.58,0,0.99,0,0.81,0,0.77,0,0.26,0,0.06,0,0.52,0,0,0.24,0,0.64,0.58,0,0.77,0,0.79,0,0.25,0,0,0.22,0,0.32,0,0,0.93,0.09,0,0,0.05,0,0.03,0.25,0,0.27,0,0.25,0,0.69,0,0.14,0,0.72,0,0.91,0,0.43,0,0.05,0,0.97,0,0.35,0,0.07,0,0.04,0,0.06,0,0.81,0
837,0.43,0,0.12,0,0.34,0,0.87,0,0.83,0,0,0.74,0.42,0,0.46,0,0.85,0,0.9,0,0,0.6,0,0.71,0.43,0,0.12,0,0.41,0,0.43,0,0,0.59,0,0.52,0,0,0.29,0.76,0,0,0.68,0,0.61,0.05,0,0.08,0,0.62,0,0.1,0,0.38,0,0.57,0,1.0,0,0.43,0,0.83,0,0.59,0,0.13,0,0.78,0,0.16,0,0.15,0,0.28,0
838,0.97,0,0.51,0,0.07,0,0.92,0,0.69,0,0.41,0,0,0.54,0.78,0,0.01,0,0.02,0,0,0.2,0.97,0,0.04,0,0.62,0,0.96,0,0.23,0,0,0.9,0,0.59,0,0.59,0,1.0,0,0.88,0,0,0.53,0.92,0,0.94,0,0.84,0,0.83,0,0.89,0,0.28,0,0.22,0,0.17,0,0.35,0,1.0,0,0.17,0,0.89,0,0.04,0,0.65,0,0.27,0
839,0.42,0,0.38,0,0.52,0,0.27,0,0,0.69,0,0.68,0,0.21,0.38,0,0.55,0,0.31,0,0,0.23,0.69,0,0.82,0,0.96,0,0.93,0,0.6,0,0,0.2,0,0.76,0,0.9,0,0.63,0,0.72,0,0,0.19,0.49,0,0.04,0,0.05,0,0.15,0,0.84,0,0.81,0,0.34,0,0.18,0,0.77,0,0.26,0,0.88,0,0.71,0,0.88,0,0.85,0,0.15,0
840,0.51,0,0.54,0,0.55,0,0.05,0,0.24,0,0.29,0,0,0.92,0.87,0,0.1,0,0.37,0,0,0.07,0.8,0,1.0,0,0.55,0,0.59,0,0.31,0,0,0.31,0,0.62,0,0.72,0,0.22,0,0.57,0,0,0.23,0.6,0,0.61,0,0,0.46,0.84,0,0.29,0,0.4,0,0.24,0,0.3,0,0.3,0,0.72,0,0.07,0,0.58,0,0.42,0,0.61,0,0.31,0
841,0.97,0,0.63,0,0.12,0,0.78,0,0.28,0,0.01,0,0,0.51,0,0.14,0.35,0,0.75,0,0,0.35,0,0.4,0.92,0,0.64,0,0.97,0,0.07,0,0,0.25,0,0.26,0,0.99,0,0.85,0,0.14,0,0,0.54,0.54,0,0.71,0,0.8,0,0.84,0,0.59,0,0.27,0,0.55,0,0.16,0,0.61,0,0.97,0,0.05,0,0,1.0,0.68,0,0.95,0,0.67,0
842,0.48,0,0.7,0,0.41,0,0.55,0,0.97,0,0.83,0,0,0.33,0.72,0,0.66,0,0.98,0,0,0.92,0,0.19,0.51,0,0.6,0,0.3,0,0.65,0,0,0.58,0,0.23,0,0,0.95,0.56,0,0,0.69,0,0.32,1.0,0,0.76,0,0.39,0,0.29,0,0.19,0,0.62,0,0.32,0,0.93,0,0.99,0,0.6,0,0.76,0,0.76,0,0.95,0,0.25,0,0.19,0
843,0.23,0,0.88,0,0.86,0,0.99,0,0.4,0,0.24,0,0,0.78,0.17,0,0.92,0,0.16,0,0,0.84,0,0.82,0.05,0,0.66,0,0.85,0,0.22,0,0,0.17,0,0.9,0,0,0.7,0.15,0,0,0.04,0,0.42,0.83,0,0.57,0,0,0.89,0.23,0,0.3,0,0.74,0,0.58,0,0.93,0,0.19,0,0.49,0,0.64,0,0.04,0,0.89,0,0.36,0,0.67,0
844,0.92,0,0.49,0,0.87,0,0.48,0,0.78,0,0,0.77,0,0.4,0,0.71,0,0.38,0,0.41,0,0.67,0.33,0,0.61,0,0.01,0,0.44,0,0.75,0,0,0.18,0,0.16,0,0.68,0,0.45,0,0.07,0,0,0.25,0.6,0,0.07,0,0.43,0,0.45,0,0.29,0,0.39,0,0.49,0,0.85,0,0.07,0,0.54,0,0.4,0,0.22,0,0.61,0,0.63,0,0.52,0
845,0.29,0,0.18,0,0.72,0,0.78,0,0.44,0,0.89,0,0.91,0,0.68,0,0.93,0,0.32,0,0,0.59,0.87,0,0.92,0,0.52,0,0.36,0,0.93,0,0,0.94,0,0.56,0,0,0.22,0.43,0,0.12,0,0,0.45,0.72,0,0.41,0,0.04,0,0.48,0,0,0.12,0.34,0,0.32,0,0.88,0,0.74,0,0.24,0,0.85,0,0.69,0,0.5,0,0.17,0,0.32,0
846,0.34,0,0.38,0,0.03,0,0.43,0,0.31,0,0.43,0,0,0.14,0.98,0,0.6,0,0.35,0,0,0.97,0.11,0,0.54,0,0.99,0,0.02,0,0.53,0,0,0.79,0,0.63,0,0,0.8,0.23,0,0.31,0,0,0.32,0.6,0,0.52,0,0,0.19,0.71,0,0,0.13,0.83,0,0.59,0,0.46,0,0.09,0,0.9,0,0.43,0,0.42,0,0.05,0,0.12,0,0.71,0
847,0.06,0,0.07,0,0.14,0,0.56,0,0.7,0,0.83,0,0.59,0,0.52,0,0.09,0,0.39,0,0,0.92,0.66,0,0.07,0,0,0.16,0.88,0,0.62,0,0,0.71,0,0.51,0,0.35,0,0.2,0,0.38,0,0,0.49,0.97,0,0.35,0,0.91,0,0.64,0,0.34,0,0.54,0,0.31,0,0.33,0,0.33,0,0.98,0,0.8,0,0.39,0,0.35,0,0.65,0,0.84,0
848,0.12,0,0.34,0,0.93,0,0.83,0,0.68,0,0,0.75,0.51,0,0.81,0,0.75,0,0.43,0,0,0.74,0.54,0,0.49,0,0,0.76,0.39,0,0.94,0,0,0.42,0,0.12,0,0.94,0,0.35,0,0.7,0,0,0.94,0.38,0,0.45,0,0.8,0,0.12,0,0.89,0,0.67,0,0.36,0,0.14,0,0.22,0,0.59,0,0.91,0,0.52,0,0.59,0,0.35,0,0.52,0
849,0.43,0,0.25,0,0.12,0,0.28,0,0.09,0,0,0.65,0.32,0,0.42,0,0.08,0,0.15,0,0,0.93,0.57,0,0.22,0,0,0.57,0.52,0,0.86,0,0,0.68,0,0.14,0,0.25,0,0.93,0,0.43,0,0,0.12,0.56,0,0.27,0,0,0.13,0.5,0,0.61,0,0.68,0,0.93,0,0.05,0,0.36,0,0.81,0,0.89,0,0.5,0,0.52,0,0.75,0,0.37,0
850,0.98,0,0.18,0,0.21,0,0.93,0,0.8,0,0.87,0,0.54,0,0.96,0,0.81,0,0.43,0,0,0.84,0,0.4,0.29,0,0,0.54,0.02,0,0.49,0,0,0.66,0,0.84,0,0.44,0,0.27,0,0.41,0,0,0.09,0.3,0,0.48,0,0.27,0,0.91,0,0.88,0,0.46,0,0.61,0,0.95,0,0.04,0,0.97,0,0.93,0,0.04,0,0.96,0,0.17,0,0.1,0
851,0.33,0,0.76,0,0.36,0,0.63,0,0.01,0,0,0.3,0.08,0,0.99,0,0.42,0,0.4,0,0,0.89,0,0.45,0.51,0,0,0.41,0.02,0,0.12,0,0,0.28,0,0.65,0,0.84,0,0.35,0,0.61,0,0,0.19,0.05,0,0.85,0,0.83,0,0.28,0,0.12,0,0.79,0,0.59,0,0.47,0,0.03,0,0.62,0,0.9,0,0.28,0,0.98,0,0.1,0,0.45,0
852,0.31,0,0.6,0,0.02,0,0.14,0,0.62,0,0.1,0,0.06,0,0.34,0,0.39,0,0.4,0,0,0.93,0,0.96,0.16,0,0,0.79,0.79,0,0.96,0,0,0.19,0,0.52,0,0.31,0,0.01,0,0.06,0,0,0.3,0.58,0,0.2,0,0.16,0,0.82,0,0.47,0,0.86,0,0.32,0,0.64,0,0.5,0,0.01,0,0.47,0,0,0.86,0.71,0,0.13,0,0.58,0
853,0.8,0,0.99,0,0.7,0,0.55,0,0.3,0,0,0.95,0.24,0,0.04,0,0.07,0,0.04,0,0,0.43,0,0.94,0.98,0,0,0.61,0.96,0,0.68,0,0,0.74,0,0.3,0,0.07,0,0.89,0,0.84,0,0,0.26,0.68,0,0.54,0,0,0.87,0.42,0,0.15,0,0.34,0,0.29,0,0.21,0,0.36,0,0.31,0,0.7,0,0.78,0,0.23,0,0.09,0,0.58,0
854,0.29,0,0.44,0,0.18,0,0.21,0,0.56,0,0.42,0,0.05,0,0.01,0,0.29,0,0.6,0,0,0.94,0,0.47,0.21,0,0,0.6,0.06,0,0.91,0,0,0.67,0,0.64,0,0.13,0,0.6,0,0.31,0,0,0.1,0.67,0,0.05,0,0,0.29,0.35,0,0.42,0,0.67,0,0.91,0,1.0,0,0.41,0,0.13,0,0.36,0,0,0.71,0.18,0,0.29,0,0.4,0
855,0.65,0,0.87,0,0.51,0,0.85,0,0.5,0,0.43,0,0.59,0,0.61,0,0.44,0,0.56,0,0,0.72,0.58,0,0.35,0,0,0.53,0.48,0,0.58,0,0,0.2,0,0.65,0,0.74,0,0.01,0,0.53,0,0,0.16,0.73,0,0,0.39,0.68,0,0.42,0,0.28,0,0.83,0,0.53,0,0.58,0,0.64,0,0.07,0,0.09,0,0.07,0,0.74,0,0.8,0,0.71,0
856,0.63,0,0.52,0,0.51,0,0.39,0,0.2,0,0.91,0,0,0.2,0.27,0,0.15,0,0.92,0,0,0.98,0.28,0,0.12,0,0,0.52,0.96,0,0.7,0,0,0.99,0,0.3,0,0.59,0,0.82,0,0.67,0,0,0.7,0.17,0,0.31,0,0.47,0,0.1,0,0.28,0,0.5,0,0.36,0,0.2,0,0.68,0,0.45,0,0.46,0,0.95,0,0.89,0,0.57,0,0.74,0
857,0.54,0,0.38,0,0.83,0,0.98,0,0.74,0,0,0.49,0,0.55,0.65,0,0.73,0,0.26,0,0,0.57,0.57,0,0.76,0,0,0.82,0.88,0,0.5,0,0,0.07,0,0.99,0,0.9,0,0.12,0,0.0,0,0,0.09,0.9,0,0.06,0,0.69,0,0.41,0,0.49,0,0.84,0,0.51,0,0.5,0,0.11,0,0.45,0,0.63,0,0.85,0,0.51,0,0.05,0,0.85,0
858,0.37,0,0.04,0,0.47,0,0.62,0,0.55,0,0,0.36,0,1.0,0,0.07,0.56,0,0.28,0,0,0.84,0.67,0,0.82,0,0,0.79,0.54,0,0.82,0,0,0.82,0,0.28,0,0.27,0,0.19,0,0.62,0,0,0.97,0.99,0,0.35,0,0.62,0,0.74,0,0.53,0,0.26,0,0.4,0,0.42,0,0.63,0,0.2,0,0.1,0,0.91,0,0.1,0,0.37,0,0.4,0
859,0.83,0,0.48,0,0.87,0,0.47,0,0.86,0,0.71,0,0,0.2,0.76,0,0.2,0,0.63,0,0,0.41,0.51,0,0.83,0,0,0.8,0.79,0,0.84,0,0,0.96,0,0.91,0,0.15,0,0.33,0,0.06,0,0,0.15,0.56,0,0.78,0,0,0.61,0.93,0,0.87,0,0.4,0,0.93,0,0.85,0,0.13,0,0.91,0,0.6,0,0.49,0,0.03,0,0.68,0,0.94,0
860,0.97,0,0.89,0,0.7,0,0.22,0,0.81,0,0.68,0,0,0.31,0.47,0,0.25,0,0.07,0,0,0.09,0,0.29,0.34,0,0,0.75,0.46,0,0.74,0,0,0.09,0,0.66,0,0.79,0,0.9,0,0.7,0,0,0.53,0.14,0,0.91,0,0.9,0,0.03,0,0.37,0,0.9,0,0.21,0,0.32,0,0.88,0,0.62,0,0.38,0,0.13,0,0.97,0,0.05,0,0.52,0
861,0.16,0,0.82,0,0.91,0,0.81,0,0.75,0,0,0.0,0,0.14,0.33,0,0.8,0,0.23,0,0,0.47,0,0.63,0.97,0,0,0.06,0.16,0,0.42,0,0,0.24,0,0.66,0,0.01,0,0.81,0,0.14,0,0,0.5,0.07,0,0.7,0,0.84,0,0.69,0,0.47,0,0.66,0,0.02,0,0.22,0,0.85,0,0.5,0,0.67,0,0.77,0,0.82,0,0.03,0,0.09,0
862,0.01,0,0.04,0,0.48,0,0.25,0,0.14,0,0,0.81,0,0.65,0,0.16,0.51,0,0.78,0,0,0.83,0,0.37,0.89,0,0,0.83,0.44,0,0.55,0,0,0.11,0,0.01,0,0.06,0,0.89,0,0.65,0,0,0.62,0.12,0,0.13,0,0.76,0,0.12,0,0.36,0,0.58,0,1.0,0,0.99,0,0.79,0,0.29,0,0.22,0,0.73,0,0.95,0,0.75,0,0.01,0
863,0.98,0,0.98,0,0.13,0,0.28,0,0.95,0,0.39,0,0,0.85,0.51,0,0.81,0,0.64,0,0,0.85,0,0.31,0.88,0,0,0.58,0.55,0,0.24,0,0,0.8,0,0.47,0,0.92,0,0.37,0,0.76,0,0,0.69,0.23,0,0.27,0,0.43,0,0.63,0,0.73,0,0.26,0,0.54,0,0.65,0,0.22,0,0.42,0,0.67,0,0,0.83,0.06,0,0.15,0,0.67,0
864,0.36,0,0.8,0,0.3,0,0.93,0,0.86,0,0.37,0,0,0.66,0,0.8,0.15,0,0.37,0,0,0.37,0,0.42,0.41,0,0,0.54,0.6,0,0.03,0,0,0.83,0,0.01,0,0.81,0,0.93,0,0.87,0,0,0.04,1.0,0,0.69,0,0.0,0,0.97,0,0.82,0,0.43,0,0.77,0,0.85,0,0.66,0,0.08,0,0.59,0,0,0.37,0.71,0,0.42,0,0.6,0
865,0.84,0,0.95,0,0.93,0,0.01,0,0.31,0,1.0,0,0,0.78,0.58,0,0.51,0,0.24,0,0,0.89,0,0.22,0.56,0,0,0.91,0.53,0,0.81,0,0,1.0,0,0.5,0,0.91,0,0.31,0,0.14,0,0,0.19,0.51,0,0.87,0,0,0.35,0.11,0,0.48,0,0.55,0,0.37,0,0.83,0,0.49,0,0.05,0,0.87,0,0.66,0,0.86,0,0.35,0,0.43,0
866,0.99,0,0.29,0,0.36,0,0.92,0,0.25,0,0.69,0,0,0.21,0.74,0,0.17,0,0.62,0,0,0.68,0.97,0,0.43,0,0,0.1,0.46,0,0.98,0,0,0.78,0,0.38,0,0.85,0,0.16,0,0.72,0,0,0.26,0.56,0,0,0.61,0.41,0,0.02,0,0.09,0,0.27,0,0.34,0,0.7,0,0.9,0,0.36,0,0.81,0,0.65,0,0.7,0,0.18,0,0.45,0
867,0.41,0,0.1,0,0.66,0,0.84,0,0.64,0,0.89,0,0.42,0,0.11,0,0.36,0,0.76,0,0,0.69,0.31,0,0.58,0,0,0.61,0.93,0,0.84,0,0,0.14,0,0.07,0,0.71,0,0.88,0,0.65,0,0,0.86,0.34,0,0.48,0,0.68,0,0.14,0,0,0.74,0.43,0,0.78,0,0.87,0,0.9,0,0.25,0,0.63,0,0.89,0,0.89,0,0.51,0,0.12,0
868,0.26,0,0.62,0,0.36,0,0.56,0,0.97,0,0,0.47,0.12,0,0.57,0,0.68,0,0.51,0,0,0.1,0.42,0,0.75,0,0,0.44,0.26,0,0.65,0,0,0.44,0,0.29,0,0.91,0,0.9,0,0.86,0,0,0.32,0.05,0,0.01,0,0.6,0,0.27,0,0,0.48,0.32,0,0.95,0,0.39,0,0.99,0,0.05,0,0.74,0,0.01,0,0.82,0,0.86,0,0.92,0
869,0.88,0,0.83,0,0.58,0,0.59,0,0.69,0,0,0.31,0.08,0,0.64,0,0.92,0,0.32,0,0,0.6,0.99,0,0.64,0,0,0.15,0.21,0,0.8,0,0,0.33,0,0.84,0,0.58,0,0.32,0,0.9,0,0,0.39,0.9,0,0.49,0,0,0.26,0.72,0,0,0.26,0.23,0,0.91,0,0.05,0,0.49,0,0.67,0,0.66,0,0.48,0,0.7,0,0.32,0,0.18,0
870,0.16,0,0.68,0,0.98,0,0.31,0,0.82,0,0.6,0,0,0.42,0.2,0,0.23,0,0.35,0,0,0.33,0.93,0,0.16,0,0,0.14,0.75,0,0.98,0,0,0.15,0,0.83,0,0.51,0,0.68,0,0.11,0,0,0.25,0.29,0,0.31,0,0.78,0,0.77,0,0,0.63,0.04,0,0.05,0,0.46,0,0.76,0,0.71,0,0.97,0,0.99,0,0.17,0,0.86,0,0.43,0
871,0.47,0,0.96,0,0.88,0,0.22,0,0.8,0,0,0.78,0,0.01,0.49,0,0.42,0,0.09,0,0,0.46,0.7,0,0.98,0,0,0.85,0.62,0,0.78,0,0,0.23,0,0.68,0,0.53,0,0.01,0,0.19,0,0,0.01,0.75,0,0.84,0,0.94,0,0.9,0,0,0.55,0.41,0,0.55,0,0.34,0,0.67,0,0.71,0,0.32,0,0.3,0,0.27,0,0.65,0,0.72,0
872,0.29,0,0.21,0,0.76,0,0.35,0,0.63,0,0,0.28,0,0.76,0,0.33,0.49,0,0.42,0,0,0.25,0.0,0,0.18,0,0,0.06,0.46,0,0.56,0,0,0.12,0,0.43,0,0.48,0,0.03,0,0.62,0,0,0.06,0.36,0,0.75,0,0.86,0,0.31,0,0,0.85,0.65,0,0.44,0,0.6,0,0.8,0,0.23,0,0.22,0,0.33,0,0.45,0,0.64,0,0.69,0
873,0.38,0,0.29,0,0.31,0,0.1,0,0.95,0,0.56,0,0,0.97,0.32,0,0.74,0,0.33,0,0,0.89,0.44,0,0.22,0,0,0.73,0.23,0,0.83,0,0,0.96,0,0.34,0,0.01,0,0.18,0,0.92,0,0,0.58,0.84,0,0.2,0,0,0.65,0.57,0,0,0.47,0.82,0,0.39,0,0.08,0,0.74,0,0.63,0,0.65,0,0.73,0,0.62,0,0.77,0,0.78,0
874,0.65,0,0.29,0,0.39,0,0.83,0,0.26,0,0.33,0,0.64,0,0.65,0,0.31,0,0.58,0,0,0.44,0.33,0,0,0.86,0.41,0,0.77,0,0.85,0,0,0.01,0,0.75,0,0.59,0,0.81,0,0.74,0,0,0.28,0.29,0,0.96,0,0.61,0,0.14,0,0.54,0,0.95,0,0.05,0,0.31,0,0.29,0,0.56,0,0.08,0,0.05,0,0.32,0,0.26,0,0.1,0
875,0.22,0,0.97,0,0.58,0,0.3,0,0.29,0,0.31,0,0.07,0,0.73,0,0.07,0,0.91,0,0,0.7,0.98,0,0,0.18,0.78,0,0.61,0,0.31,0,0,0.18,0,0.05,0,0,0.43,0.64,0,0.75,0,0,0.67,0.56,0,0.66,0,0.29,0,0.44,0,0.07,0,0.2,0,0.7,0,0.61,0,0.06,0,0.33,0,0.15,0,0.04,0,0.0,0,0.65,0,0.01,0
876,0.52,0,0.66,0,0.39,0,0.74,0,0.49,0,0.91,0,0.93,0,0.52,0,0.31,0,0.71,0,0,0.94,0.27,0,0,0.23,0,0.85,0.47,0,0.72,0,0,0.34,0,0.13,0,0.44,0,0.7,0,0.69,0,0,0.71,0.79,0,0.44,0,0.66,0,0.61,0,0.07,0,0.64,0,0.44,0,0.31,0,0.0,0,0.42,0,0.26,0,0.95,0,0.58,0,0.42,0,0.4,0
877,0.12,0,0.18,0,0.97,0,0.71,0,0.87,0,0.13,0,0,0.04,0.97,0,0.62,0,0.37,0,0,0.07,0.59,0,0,0.94,0,0.43,0.09,0,0.28,0,0,0.41,0,0.12,0,0.93,0,0.2,0,0.13,0,0,0.94,0.55,0,0.54,0,0.54,0,0.51,0,0.28,0,0.87,0,0.77,0,0.76,0,0.16,0,0.46,0,0.27,0,0.91,0,0.88,0,0.14,0,0.09,0
878,0.73,0,0.49,0,0.92,0,0.71,0,0.62,0,0.0,0,0.53,0,0.32,0,0.68,0,0.72,0,0,0.45,0.09,0,0.11,0,0.46,0,0.83,0,0.39,0,0,0.72,0,0.15,0,0.33,0,0.52,0,0.83,0,0,0.8,0.53,0,0.03,0,0.99,0,0.63,0,0.89,0,0.42,0,0.4,0,0.17,0,0.36,0,0.25,0,0.77,0,0.86,0,0.95,0,0.53,0,0,0.55
879,0.34,0,0.96,0,0.8,0,0.23,0,0.68,0,0.35,0,0.87,0,0.93,0,0.35,0,0.84,0,0,0.71,0.57,0,0.05,0,0.73,0,0.29,0,0.3,0,0,0.37,0,0.91,0,0.22,0,0.41,0,0.92,0,0,0.39,0.57,0,0.92,0,0,0.83,0.58,0,0.74,0,0.54,0,0.49,0,0.97,0,0.1,0,0.07,0,0.31,0,0.08,0,0.57,0,0.44,0,0,0.71
880,0.45,0,0.6,0,0.83,0,0.16,0,0.87,0,0.16,0,0.51,0,0.69,0,0.22,0,0.28,0,0,0.18,0.14,0,0.81,0,0.03,0,0.6,0,0.71,0,0,0.16,0,0.21,0,0,0.23,0.59,0,0.56,0,0,0.16,0.89,0,0.29,0,0.38,0,0.11,0,0.75,0,0.81,0,0.13,0,0.18,0,0.2,0,0.42,0,0.82,0,0.9,0,0.04,0,0.47,0,0,0.03
881,0.19,0,0.19,0,0.67,0,0.86,0,0.98,0,0.32,0,0.25,0,0.74,0,0.86,0,0.28,0,0,0.17,0.54,0,0.34,0,0.37,0,0.1,0,0.6,0,0,0.25,0,0.32,0,0,0.68,0.93,0,0.38,0,0,0.4,0.53,0,0.46,0,0,0.29,0.3,0,0.41,0,0.06,0,0.31,0,0.18,0,0.32,0,0.31,0,0.56,0,0.31,0,0.38,0,0.6,0,0,0.78
882,0.25,0,0.79,0,0.79,0,0.29,0,0.61,0,0.53,0,0,0.47,0.21,0,0.04,0,0.69,0,0,0.03,0.17,0,0.81,0,0.08,0,0.73,0,0.11,0,0,0.78,0,0.77,0,0.07,0,0.59,0,0.52,0,0,0.35,0.26,0,0.47,0,0.23,0,0.51,0,0.6,0,0.28,0,0.29,0,0.68,0,0.07,0,0.71,0,0.38,0,0.3,0,0.25,0,0.57,0,0,0.15
883,0.65,0,0.59,0,0.27,0,0.81,0,0.68,0,0.33,0,0,0.23,0.35,0,0.09,0,0.17,0,0,0.19,0.69,0,0.85,0,0.78,0,0.87,0,0.42,0,0,0.07,0,0.16,0,0.3,0,0.52,0,0.37,0,0,0.27,0.87,0,0.59,0,0,0.22,0.46,0,0.64,0,0.45,0,0.26,0,0.92,0,0.64,0,0.32,0,0.18,0,0.26,0,0.37,0,0.02,0,0,0.32
884,0.67,0,0.87,0,0.73,0,0.45,0,0.29,0,0.9,0,0,0.22,0.1,0,0.66,0,0.66,0,0,0.82,0.56,0,0.56,0,0.05,0,0.35,0,0.27,0,0,0.49,0,0.75,0,0,0.84,0.83,0,0.3,0,0,0.5,0.63,0,0.04,0,0.46,0,0.64,0,0.89,0,0.01,0,0.05,0,0.2,0,0.94,0,0.55,0,0.61,0,0.76,0,0.39,0,0.81,0,0,0.97
885,0.97,0,0.6,0,0.36,0,0.78,0,0.87,0,0.24,0,0.76,0,0.39,0,0.27,0,0.17,0,0,0.16,0.91,0,0.45,0,0.42,0,0.84,0,0.95,0,0,0.98,0,0.53,0,0.15,0,0.35,0,0.57,0,0,0.24,0.64,0,0.87,0,0.73,0,0.73,0,0,0.66,0.37,0,0.11,0,0.49,0,0.32,0,0.61,0,0.95,0,0.43,0,0.05,0,0.71,0,0,0.9
886,0.24,0,0.36,0,0.22,0,0.06,0,0.84,0,0,0.29,0.43,0,0.46,0,0.1,0,0.98,0,0,0.88,0.31,0,0.54,0,0.11,0,0.27,0,0.95,0,0,0.83,0,0.27,0,0.48,0,0.41,0,0.35,0,0,0.73,0.53,0,0.88,0,0.18,0,0.83,0,0,0.4,0.96,0,0.02,0,0.07,0,0.25,0,0.35,0,0.24,0,0.26,0,0.4,0,0.01,0,0,0.9
887,0.69,0,0.81,0,0.93,0,0.18,0,0.8,0,0,0.54,0.96,0,0,0.89,0.72,0,0.44,0,0,0.81,0.56,0,0.84,0,0.53,0,0.97,0,0.75,0,0,0.29,0,0.25,0,0.83,0,0.16,0,0.9,0,0,0.01,0.13,0,0.91,0,0.59,0,0.07,0,0,0.61,0.91,0,0.86,0,0.92,0,0.52,0,0.47,0,0.33,0,0.04,0,0.31,0,0.43,0,0,0.81
888,0.14,0,0.84,0,0.39,0,0.18,0,0.52,0,0.74,0,0.73,0,0.58,0,0.45,0,0.85,0,0,0.89,0.38,0,0.66,0,0.57,0,0.2,0,0.27,0,0,0.61,0,0.89,0,0.93,0,0.84,0,0.4,0,0,0.97,0.23,0,0.3,0,0.43,0,0.65,0,0,0.44,0.65,0,0.75,0,0.97,0,0.71,0,0.97,0,0.13,0,0,0.07,0.15,0,0.99,0,0,0.42
889,0.95,0,0.09,0,0.28,0,0.66,0,0.74,0,0.97,0,0.99,0,0.93,0,0.76,0,0.77,0,0,0.84,0.42,0,0.49,0,0.45,0,0.65,0,0.19,0,0,0.32,0,0.44,0,0.94,0,0.18,0,0.41,0,0,0.69,0.26,0,0.23,0,0,0.44,0.03,0,0,0.39,0.64,0,0.03,0,0.86,0,0.34,0,0.21,0,0.99,0,0.62,0,0.63,0,0.66,0,0,0.71
890,0.53,0,0.84,0,0.85,0,0.64,0,0.29,0,0,0.52,0.97,0,0.68,0,0.23,0,0.74,0,0,0.35,0.35,0,0.01,0,0.82,0,0.42,0,0.97,0,0,0.01,0,0.67,0,0.98,0,0.15,0,0.48,0,0,0.34,0.24,0,0.34,0,0,0.41,0.65,0,0,0.95,0.51,0,0.17,0,0.37,0,0.18,0,0.73,0,0.19,0,0.68,0,0.48,0,0.2,0,0,0.63
891,0.43,0,0.56,0,0.32,0,0.52,0,0.57,0,0.81,0,0.77,0,0.59,0,0.52,0,0.94,0,0,0.47,0.7,0,0.62,0,0.07,0,0.82,0,0.06,0,0,0.29,0,0.36,0,0.05,0,0.07,0,0.55,0,0,0.28,0.3,0,0.83,0,0,0.62,0.15,0,0,0.72,0.27,0,0.21,0,0.18,0,0.28,0,0.15,0,0.79,0,0,0.2,0.61,0,0.68,0,0,0.25
892,0.91,0,0.3,0,0.71,0,0.15,0,0.97,0,0.42,0,0.04,0,0.83,0,0.23,0,0.58,0,0,0.1,0.32,0,0.16,0,0.8,0,0.36,0,0.21,0,0,0.96,0,0.1,0,0,0.42,0.17,0,0.85,0,0,1.0,0.58,0,0.66,0,0.25,0,0.99,0,0,0.8,0.77,0,0.31,0,0.5,0,0.82,0,0.87,0,0.42,0,0.39,0,0.37,0,0.93,0,0,0.3
893,0.17,0,0.9,0,0.91,0,0.61,0,0.01,0,0.33,0,0.39,0,0.27,0,0.5,0,0.24,0,0,0.62,0.52,0,0.1,0,0.59,0,0.11,0,0.06,0,0,0.7,0,0.08,0,0,0.52,0.7,0,0.33,0,0,0.28,0.25,0,0.07,0,0.44,0,0.81,0,0,0.47,0.1,0,0.32,0,0.13,0,0.87,0,0.78,0,0.14,0,0.57,0,0,0.0,0.08,0,0,0.02
894,0.45,0,0.31,0,0.38,0,0.61,0,0.73,0,0.03,0,0,0.04,0.22,0,0.91,0,0.87,0,0,0.26,0.84,0,0.13,0,1.0,0,0.72,0,0.95,0,0,0.77,0,0.54,0,0.76,0,0.23,0,0.27,0,0,0.01,0.4,0,0.12,0,0.78,0,0.07,0,0,0.32,0.67,0,0.42,0,0.52,0,0.06,0,0.93,0,0.28,0,0.04,0,0.59,0,0.04,0,0,0.11
