1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75
399 0.14 0 0.91 0 0.54 0 0.56 0 0.04 0 0 0.22 0 0.29 0.23 0 0.48 0 0.7 0 0.65 0 0.93 0 0.1 0 0 0.92 0.46 0 0.97 0 0 0.39 0 1.0 0 0.69 0 0.48 0 0.66 0 0.59 0 0.43 0 0.25 0 0.34 0 0.26 0 0.7 0 0.15 0 0.37 0 0.36 0 0.71 0 0.82 0 0.39 0 0 0.28 0 0.02 0.04 0 0.01 0
400 0.2 0 0.02 0 0.91 0 0.5 0 0.81 0 0.24 0 0 0.45 0.24 0 0.58 0 0 0.88 0.06 0 0.15 0 0.85 0 0 0.81 0.04 0 0.93 0 0 0.96 0 0.48 0 0.72 0 0.53 0 0.71 0 0.48 0 0 0.92 0.8 0 0.16 0 0.77 0 0.02 0 0.02 0 0.69 0 0.31 0 0.63 0 0.64 0 0.67 0 0.07 0 0.14 0 0.55 0 0.07 0
401 0.3 0 0.32 0 0.94 0 0.95 0 0.42 0 0 0.88 0 0.7 0.02 0 0.03 0 0 0.38 0.05 0 0.16 0 0.43 0 0 0.4 0.73 0 0.33 0 0 0.69 0 0.32 0 0.55 0 0.66 0 0.66 0 0.67 0 0 0.47 0.44 0 0.11 0 0.62 0 0.62 0 0.21 0 0.83 0 0.17 0 0.55 0 0.08 0 0.11 0 0.93 0 0.81 0 0.41 0 0.13 0
402 0.69 0 0.52 0 0.08 0 0.76 0 0 0.37 0 0.05 0 0.27 0.17 0 0.8 0 0 0.31 0.84 0 0.78 0 0.46 0 0 0.03 0.11 0 0.8 0 0 0.94 0 0.13 0 0.17 0 0.35 0 0.69 0 0.79 0 0 0.41 0.11 0 0.93 0 0.99 0 0.64 0 0.49 0 0.14 0 0.48 0 0.94 0 0.01 0 0.92 0 0.1 0 0.38 0 1.0 0 0.27 0
403 0.85 0 0.58 0 0.27 0 0.5 0 0.64 0 0.33 0 0 0.49 0 0.87 0.42 0 0 0.08 0.01 0 0.13 0 0.9 0 0 0.15 0.47 0 0.34 0 0 0.81 0 0.13 0 0.43 0 0.16 0 0.57 0 0.83 0 0 0.79 0.05 0 0.22 0 0.12 0 0.74 0 0.08 0 0.87 0 0.74 0 0.09 0 0.8 0 0.73 0 0.69 0 0.52 0 0.64 0 0.33 0
404 0.56 0 0.85 0 0.9 0 0.75 0 0.95 0 0 0.06 0 0.53 0 0.59 0.1 0 0 0.99 0.48 0 0.65 0 0.61 0 0 0.33 0.98 0 0.06 0 0 0.47 0 0.02 0 0.55 0 0.65 0 0.1 0 0.16 0 0 0.85 0.79 0 0.2 0 0.66 0 0.65 0 0.03 0 0.88 0 0.18 0 0.21 0 0.52 0 0.07 0 0.35 0 0.26 0 0.89 0 0.95 0
405 0.43 0 0.61 0 0.42 0 0.17 0 0.73 0 0.33 0 0 0.01 0.6 0 0.85 0 0.28 0 0.98 0 0.38 0 0.4 0 0 0.57 0.97 0 0.97 0 0 0.76 0 0.06 0 0.03 0 0.55 0 0.61 0 0.61 0 0.48 0 0.65 0 0 0.52 0.69 0 0.18 0 0.33 0 0.31 0 0.54 0 0.91 0 0.97 0 0.99 0 0.57 0 0.24 0 0.86 0 0.96 0
406 0.28 0 0.16 0 0.05 0 0.12 0 0.53 0 0.44 0 0 0.24 0.85 0 0.3 0 0.28 0 0.87 0 0.87 0 0.37 0 0 0.15 0.81 0 0.22 0 0 0.27 0 0.48 0 0.95 0 0.77 0 0.13 0 1.0 0 0.7 0 0.04 0 0 0.94 0.48 0 0.02 0 0.2 0 0.32 0 0.85 0 0.26 0 0.56 0 0.89 0 0.88 0 0 0.11 0.43 0 0.38 0
407 0.86 0 0.24 0 0.25 0 0 0.71 0.2 0 0.95 0 0 0.0 0.03 0 0.63 0 0.23 0 0.74 0 0.6 0 0.64 0 0 0.93 0.27 0 0.97 0 0 0.8 0 0.99 0 0.57 0 0.17 0 0.32 0 0.65 0 0.58 0 0.79 0 0 0.81 0.89 0 0.62 0 0.98 0 0.67 0 0.51 0 0.15 0 0.96 0 0.24 0 0.35 0 0 0.88 0.48 0 0.28 0
408 0.5 0 0.87 0 0.86 0 0.37 0 0 0.83 0.86 0 0 0.27 0.65 0 0.9 0 0.14 0 0.98 0 0.85 0 0.1 0 0 0.91 0.55 0 0.62 0 0 0.76 0 0.42 0 0.61 0 0.63 0 0.64 0 0.86 0 0.23 0 0.66 0 0 0.79 0.33 0 0.28 0 0.29 0 0.26 0 0.91 0 0.47 0 0.18 0 0.08 0 0.32 0 0 0.5 0.67 0 0.41 0
409 0.0 0 0.88 0 0.95 0 0.01 0 0.02 0 0 0.05 0 0.67 0 0.53 0.09 0 0.85 0 0.25 0 0.85 0 0.69 0 0 0.54 0.48 0 0.39 0 0 0.24 0 0.74 0 0.43 0 0.9 0 0.49 0 0.89 0 0.79 0 0.97 0 0 0.68 0.97 0 0.85 0 0.2 0 0.48 0 0.2 0 0.12 0 0.63 0 0.83 0 0.5 0 0.82 0 0.61 0 0.43 0
410 0.41 0 0.97 0 0.9 0 0 0.81 0.88 0 0 0.68 0 0.51 0 0.01 0.24 0 0.13 0 0.56 0 0.92 0 0.67 0 0 0.94 0.28 0 0.37 0 0 0.98 0 0.24 0 0.76 0 0.42 0 0.54 0 0.18 0 0.87 0 0.66 0 0 0.76 0.07 0 0.87 0 0.66 0 0.31 0 0.24 0 0.19 0 0.35 0 0.05 0 0.76 0 0 0.79 0.62 0 0.3 0
411 0.72 0 0.04 0 0.2 0 0.57 0 0.78 0 0.31 0 0 0.14 0.38 0 0.53 0 0.37 0 0.57 0 0.98 0 0.49 0 0 0.54 0.01 0 0.98 0 0 0.3 0 0.61 0 0.03 0 0.16 0 0.65 0 0.9 0 0.4 0 0.01 0 0 0.07 0.16 0 0.38 0 0.76 0 0.93 0 0.13 0 0.28 0 0.44 0 0.85 0 0 0.98 0 0.64 0.27 0 0.44 0
412 0.49 0 0.35 0 0.43 0 0.09 0 0.37 0 0.16 0 0 0.42 0.61 0 0.87 0 0 0.51 0.53 0 0.11 0 0.27 0 0 0.24 0.39 0 0.65 0 0 0.63 0 0.97 0 0.75 0 0.13 0 0.81 0 0.57 0 0 0.78 0.55 0 0 0.77 0.26 0 0.37 0 0.39 0 0.96 0 0.13 0 0.15 0 0.72 0 0.08 0 0.76 0 0.4 0 0.33 0 0.19 0
413 0.5 0 0.09 0 0.86 0 0.12 0 0.81 0 0 0.99 0 0.45 0 0.66 0.89 0 0 0.74 0.51 0 0.88 0 0.31 0 0 0.36 0.98 0 0.02 0 0 0.55 0 0.73 0 0.75 0 0.83 0 0.38 0 0.51 0 0 0.13 0.81 0 0 0.46 0.94 0 0.78 0 0.49 0 0.26 0 0.89 0 0.67 0 0.39 0 0.24 0 0.99 0 0.68 0 0.86 0 0.98 0
414 0.75 0 0.18 0 0.41 0 0.58 0 0.08 0 0.83 0 0 0.01 1.0 0 0.15 0 0.35 0 0.05 0 0 0.37 0.82 0 0 0.87 0.43 0 0.36 0 0 0.02 0 0.57 0 0.93 0 0.78 0 0.61 0 0.25 0 0.73 0 0.32 0 0.32 0 0.3 0 0.1 0 0.63 0 0.45 0 0.73 0 0.44 0 0.7 0 0.24 0 0.45 0 0.04 0 0.44 0 0.37 0
415 0.78 0 0.13 0 0.76 0 0.41 0 0 0.7 0.15 0 0 0.79 0.88 0 0.58 0 0.63 0 0.22 0 0 0.58 0.47 0 0 0.87 0.2 0 0.48 0 0 0.1 0 0.09 0 0.19 0 0.67 0 0.27 0 0.86 0 0.19 0 0.15 0 0.04 0 0.71 0 0.17 0 0.28 0 0.2 0 0.17 0 0.07 0 0.31 0 0.4 0 0.52 0 0.84 0 0.11 0 0.37 0
416 0.38 0 0.5 0 0.5 0 0.95 0 0 0.8 0.09 0 0 0.1 0.91 0 0.5 0 0.76 0 0.88 0 0 0.23 0.25 0 0 0.12 0.8 0 0.22 0 0 0.94 0 0.03 0 0.38 0 0.84 0 0.57 0 0.5 0 0.83 0 0.23 0 0.88 0 0.69 0 0.44 0 0.55 0 0.84 0 0.08 0 0.22 0 0.01 0 0.26 0 0.98 0 0 0.73 0.26 0 0.71 0
417 0.18 0 0.54 0 0.95 0 0.35 0 0.99 0 0 0.98 0 0.44 0.59 0 0.7 0 0.85 0 0.39 0 0 0.01 0.34 0 0 0.21 0.55 0 0.53 0 0 0.02 0 0.4 0 0.67 0 0.71 0 0.58 0 0.34 0 0.38 0 0.99 0 0.89 0 0.53 0 0.93 0 0.39 0 0.59 0 0.42 0 0.92 0 0.16 0 0.98 0 0.26 0 0.54 0 0.52 0 0.52 0
418 0.57 0 0.05 0 0.57 0 0.29 0 0.66 0 0.76 0 0 0.54 0 0.52 0.26 0 0.9 0 0.77 0 0 0.06 0.14 0 0 0.14 0.51 0 0.49 0 0 0.1 0 0.18 0 0.28 0 0.23 0 0.65 0 0.67 0 0.54 0 0.93 0 0.18 0 0.21 0 0.86 0 0.02 0 0.01 0 0.28 0 0.87 0 0.84 0 0.23 0 0.88 0 0.12 0 0.37 0 0.16 0
419 0.72 0 0.22 0 0.44 0 0.38 0 0.09 0 0 0.13 0 0.3 0 0.32 0.15 0 0.81 0 0.86 0 0 0.61 0.76 0 0 0.15 0.69 0 0.83 0 0 0.69 0 0.43 0 0.08 0 0.91 0 0.72 0 0.25 0 0.44 0 0.72 0 0.33 0 0.99 0 0.09 0 0.17 0 0.57 0 0.44 0 0.08 0 0.99 0 0.19 0 0.78 0 0.87 0 0.71 0 0.32 0
420 0.18 0 0.19 0 0.11 0 0.06 0 0.56 0 0.88 0 0 0.95 0.5 0 0.95 0 0 0.69 0.86 0 0 0.84 0.64 0 0 0.54 0.96 0 0.68 0 0 0.01 0 0.9 0 0.66 0 0.91 0 0.48 0 0.48 0 0 0.33 0.64 0 0.78 0 0.4 0 0.44 0 0.25 0 0.79 0 0.55 0 0.29 0 0.05 0 0.66 0 0.0 0 0.75 0 0.61 0 0.36 0
421 0.43 0 0.94 0 0.11 0 0.03 0 0 0.18 0.26 0 0 0.33 0.87 0 1.0 0 0 0.0 0.09 0 0 0.76 0.48 0 0 0.1 0.11 0 0.51 0 0 0.45 0 0.97 0 0.48 0 0.75 0 0.82 0 0.78 0 0 0.46 0.44 0 0.43 0 0.52 0 0.84 0 0.4 0 0.12 0 0.72 0 0.7 0 0.65 0 0.9 0 0.56 0 0.85 0 0.77 0 0.11 0
422 0.26 0 0.99 0 0.5 0 0.65 0 0.54 0 0 0.44 0 0.59 0.07 0 0.78 0 0 0.72 0.22 0 0 0.57 0.8 0 0 0.08 0.15 0 0.98 0 0 0.75 0 0.64 0 0.53 0 0.13 0 0.57 0 0.47 0 0 0.06 0.45 0 0.0 0 0.79 0 0.05 0 0.27 0 0.97 0 0.53 0 0.31 0 0.59 0 0.3 0 0.02 0 0.76 0 0.21 0 0.03 0
423 0.55 0 0.85 0 0.99 0 0.02 0 0.24 0 0.62 0 0 0.34 0 0.85 0.38 0 0 0.57 0.63 0 0 0.12 0.43 0 0 0.87 0.31 0 0.55 0 0 0.83 0 0.52 0 0.75 0 0.83 0 0.56 0 0.91 0 0 0.8 0.31 0 0.62 0 0.86 0 0.16 0 0.82 0 0.87 0 0.5 0 0.12 0 0.28 0 0.69 0 0.22 0 0.49 0 0.83 0 0.57 0
424 0.79 0 0.89 0 0.73 0 0.35 0 0.58 0 0 0.17 0 0.81 0 0.79 0.48 0 0 0.69 0.61 0 0 0.03 0.33 0 0 0.54 0.36 0 0.43 0 0 0.92 0 0.28 0 0.93 0 0.77 0 0.58 0 0.47 0 0 0.15 0.6 0 0.12 0 0.74 0 0.15 0 0.79 0 0.13 0 0.18 0 0.01 0 0.19 0 0.52 0 0.52 0 0.09 0 0.07 0 0.31 0
425 0.31 0 0.46 0 0.78 0 0.87 0 0.56 0 0.39 0 0 0.36 0.19 0 0.37 0 0.97 0 0.08 0 0 0.62 0.24 0 0 0.52 0.75 0 0.93 0 0 0.99 0 0.02 0 0.35 0 0.07 0 0.13 0 0.54 0 0.72 0 0.77 0 0 0.58 0.84 0 0.61 0 0.23 0 0.82 0 0.27 0 0.03 0 0.06 0 0.4 0 0.5 0 0.01 0 0.13 0 0.32 0
426 0.08 0 0.46 0 0.93 0 0.19 0 0.0 0 0.72 0 0 0.34 0 0.24 0.17 0 0.69 0 0.83 0 0 0.54 0.51 0 0 0.74 0.62 0 0.69 0 0 0.1 0 0.85 0 0.07 0 0.76 0 0.66 0 0.47 0 0.05 0 0.35 0 0 0.56 1.0 0 0.46 0 0.31 0 0.36 0 0.56 0 0.38 0 0.26 0 0.16 0 0.67 0 0.83 0 0.62 0 0.23 0
427 0.34 0 0.89 0 0.1 0 0.45 0 0.47 0 0 0.09 0 0.89 0 0.21 0.59 0 0.88 0 0.47 0 0 0.4 0.44 0 0 0.27 0.99 0 0.06 0 0 0.61 0 0.85 0 0.39 0 0.37 0 0.82 0 0.42 0 0.05 0 0.91 0 0 0.2 0.78 0 0.24 0 0.04 0 0.87 0 0.05 0 0.89 0 0.13 0 0.76 0 0.8 0 0.07 0 0.72 0 0.68 0
428 0.53 0 0.02 0 0.49 0 0.38 0 0.48 0 0.43 0 0 0.84 0.97 0 0.61 0 0 0.38 0.7 0 0 0.69 0.82 0 0 0.46 0.25 0 0.06 0 0 0.43 0 0.21 0 0.67 0 0.53 0 0.33 0 0.77 0 0 0.29 0.19 0 0 0.93 0.26 0 0.69 0 0.05 0 0.46 0 0.69 0 0.45 0 0.11 0 0.08 0 0.31 0 0.42 0 0.38 0 0.27 0
429 0.59 0 0.5 0 0.94 0 0.99 0 0.63 0 0.11 0 0 0.09 0 0.41 0.74 0 0 0.0 0.33 0 0 0.92 0.43 0 0 0.91 0.8 0 0.85 0 0 0.16 0 0.97 0 0.92 0 0.32 0 0.45 0 0.48 0 0 0.98 0.52 0 0 0.63 0.79 0 0.48 0 0.42 0 0.86 0 0.74 0 0.57 0 0.59 0 0.58 0 0.41 0 0.81 0 0.23 0 0.84 0
430 0.21 0 0.11 0 0.97 0 0.01 0 0.85 0 0 0.21 0 0.26 0 0.65 0.91 0 0 0.36 0.45 0 0 0.17 0.82 0 0 0.8 0.45 0 0.4 0 0 0.97 0 0.27 0 0.06 0 0.86 0 0.41 0 0.71 0 0 0.57 0.87 0 0 0.3 0.45 0 0.94 0 0.25 0 0.57 0 0.09 0 0.74 0 0.22 0 0.19 0 0.44 0 0.92 0 0.27 0 0.12 0
431 0.1 0 0.45 0 0.48 0 0.6 0 0.81 0 0.4 0 0 0.4 0.36 0 0.06 0 0.88 0 0.05 0 0 0.23 0.41 0 0 0.79 0.03 0 0.42 0 0 0.38 0 0.87 0 0.97 0 0.3 0 0.02 0 0.02 0 0.67 0 0.35 0 0.19 0 0.69 0 0.6 0 0.55 0 0.53 0 0.31 0 0.1 0 0.34 0 0.83 0 0.29 0 0.83 0 0 0.46 0.13 0
432 0.55 0 0.27 0 0.69 0 0.77 0 0.65 0 0.82 0 0 0.1 0 0.3 0.91 0 0.36 0 0.94 0 0 0.59 0.9 0 0 0.01 0.39 0 0.76 0 0 0.53 0 0.71 0 0.8 0 0.77 0 0.97 0 0.33 0 0.76 0 0.19 0 0.78 0 0.33 0 0.41 0 0.05 0 0.43 0 0.41 0 0.08 0 0.82 0 0.44 0 0.65 0 0.95 0 0 0.73 0.83 0
433 0.43 0 0.16 0 0.91 0 0.8 0 0.18 0 0 0.55 0 0.73 0 0.61 0.18 0 0.19 0 0.7 0 0 0.15 0.64 0 0 0.3 0.72 0 0.34 0 0 0.88 0 0.12 0 0.46 0 0.07 0 0.6 0 0.63 0 0.3 0 0.75 0 0.7 0 0.37 0 0.13 0 0.41 0 0.09 0 0.16 0 0.82 0 0.92 0 0.62 0 0.02 0 0.45 0 0 0.71 0.1 0
434 0.56 0 0.18 0 0.16 0 0.15 0 0.58 0 0.8 0 0 0.88 0.98 0 0.97 0 0 0.24 0.81 0 0 0.57 0.12 0 0 0.69 0.83 0 0.16 0 0 0.19 0 0.54 0 0.4 0 0.57 0 0.94 0 0.01 0 0 0.06 0.08 0 0.37 0 0.24 0 0.11 0 0.43 0 0.61 0 0.16 0 0.91 0 0.17 0 0.48 0 0.5 0 0.57 0 0 0.15 0.32 0
435 0.57 0 0.14 0 0.6 0 0.59 0 0.96 0 0.53 0 0 0.9 0 0.41 0.27 0 0 0.18 0.62 0 0 0.09 0.83 0 0 0.83 0.38 0 0.34 0 0 0.44 0 0.57 0 0.86 0 0.62 0 0.27 0 0.83 0 0 0.88 0.72 0 0.07 0 0.86 0 0.83 0 0.45 0 0.86 0 0.53 0 0.2 0 0.69 0 0.18 0 0.71 0 0.95 0 0 0.1 0.07 0
436 0.3 0 0.89 0 0.77 0 0.65 0 0.61 0 0.44 0 0 0.99 0.1 0 0.64 0 0.97 0 0.7 0 0 0.98 0.08 0 0 0.93 0.54 0 0.13 0 0 0.99 0 0.13 0 0.04 0 0.89 0 0.3 0 0.09 0 0.01 0 0.17 0 0 0.56 0.52 0 0.57 0 0.52 0 0.71 0 0.65 0 0.36 0 0.69 0 0.15 0 0.16 0 0.43 0 0 0.02 0.79 0
437 0.1 0 0.43 0 0.23 0 0.52 0 0.61 0 0.87 0 0 0.72 0 0.62 0.51 0 0.57 0 0.49 0 0 0.25 0.84 0 0 0.37 0.63 0 0.83 0 0 0.33 0 0.32 0 0.72 0 0.73 0 0.79 0 0.88 0 0.52 0 0.95 0 0 0.43 0.09 0 0.2 0 0.71 0 0.71 0 0.81 0 0.41 0 0.7 0 0.36 0 0.26 0 0.2 0 0 0.73 0.33 0
438 0.77 0 0.5 0 0.25 0 0.15 0 0.08 0 0 0.62 0 0.67 0 0.27 0.76 0 0.24 0 0.59 0 0 0.55 0.18 0 0 0.0 0.92 0 0.58 0 0 0.16 0 0.92 0 0.7 0 0.76 0 0.45 0 0.59 0 0.72 0 0.73 0 0 0.39 0.12 0 0.06 0 0.23 0 0.37 0 0.08 0 0.1 0 0.73 0 0.21 0 0.68 0 0.55 0 0 0.53 0.65 0
439 0.63 0 0.8 0 0.99 0 0.23 0 0.89 0 0.95 0 0 0.26 0.71 0 0.13 0 0.84 0 0.93 0 0 0.86 0.66 0 0 0.44 0.5 0 0 0 0.13 0.45 0 0.99 0 0.97 0 0.28 0 0.75 0 0.64 0 0.7 0 0.33 0 0.88 0 0.89 0 0.74 0 0.65 0 0.97 0 0.1 0 0.12 0 0.65 0 0.24 0 0.61 0 0.82 0 0.32 0 0.83 0
440 0.97 0 0.67 0 0.85 0 0.55 0 0.8 0 0 0.18 0 0.15 0.9 0 0.4 0 0.36 0 0.31 0 0 0.01 0.81 0 0 0.95 0.4 0 0 0 0.86 0.52 0 0.17 0 0.78 0 0.99 0 0.01 0 0.12 0 0.01 0 0.71 0 0.08 0 0.28 0 0.09 0 0.31 0 0.36 0 0.71 0 0.89 0 0.44 0 0.2 0 0.47 0 0.18 0 0.43 0 0.59 0
441 0.02 0 0.73 0 0.12 0 0.02 0 0.64 0 0.68 0 0 0.89 0 0.75 0.86 0 0.13 0 0.21 0 0 0.34 0.77 0 0 0.34 0.46 0 0 0 0.66 0.58 0 0.24 0 0.42 0 0.74 0 0.0 0 0.17 0 0.59 0 0.84 0 0.98 0 0.34 0 0.42 0 0.0 0 0.11 0 0.47 0 0.38 0 0.67 0 0.61 0 0.02 0 0.4 0 0.28 0 0.65 0
442 0.37 0 0.92 0 0.14 0 0.5 0 0.9 0 0 0.23 0 0.64 0.44 0 0.91 0 0 0.24 0.06 0 0 1.0 0.36 0 0 0.51 0.01 0 0 0 0.8 0.37 0 0.83 0 0.97 0 0.42 0 0.26 0 0.99 0 0 0.91 0.93 0 0.48 0 0.57 0 0.89 0 0.19 0 0.25 0 0.01 0 0.55 0 0.71 0 0.93 0 0.81 0 0.37 0 0.24 0 0.5 0
443 0.79 0 0 0.69 0.8 0 0.37 0 0.56 0 0.03 0 0 0.71 0.06 0 0.22 0 0.29 0 0.82 0 0 0.05 0.34 0 0 0.2 0.35 0 0.23 0 0 0.96 0 0.5 0 0.55 0 0.14 0 0.02 0 0.99 0 0.71 0 0.9 0 0.26 0 0.65 0 0.91 0 0.21 0 0.11 0 0.56 0 0.88 0 0.83 0 0.96 0 0.34 0 0.29 0 0.84 0 0.95 0
444 0.81 0 0 0.17 0.9 0 0.49 0 0.25 0 0.28 0 0 0.71 0 0.14 0.42 0 0.39 0 0.61 0 0 0.54 0.9 0 0 0.09 0.51 0 0.16 0 0 0.59 0 0.04 0 0.67 0 0.89 0 0.44 0 0.01 0 0.07 0 0.59 0 0.67 0 0.66 0 0.69 0 0.85 0 0.52 0 0.58 0 0.98 0 0.12 0 0.92 0 0.63 0 0.34 0 0.52 0 0.48 0
445 0.57 0 0 0.51 0.35 0 0.11 0 0.81 0 0.65 0 0 0.73 0.16 0 0.11 0 0.86 0 0.45 0 0 0.24 0.29 0 0 0.57 0.57 0 0.7 0 0 0.77 0 0.68 0 0.9 0 0.59 0 1.0 0 0.8 0 0.0 0 0.77 0 0 0.35 0.61 0 0.98 0 0.13 0 0.22 0 0.11 0 0.19 0 0.39 0 0.46 0 0.03 0 0.38 0 0.13 0 0.12 0
446 0.98 0 0 0.95 0.75 0 0.19 0 0.54 0 0.48 0 0 0.2 0 0.15 0.65 0 0.66 0 0.62 0 0 0.95 0.07 0 0 0.08 0.41 0 0.08 0 0 0.82 0 0.68 0 0.31 0 0.86 0 0.54 0 0.93 0 0.65 0 0.61 0 0 0.57 0.37 0 0.02 0 0.57 0 0.82 0 0.23 0 0.87 0 0.31 0 0.05 0 0.73 0 0.62 0 0.15 0 0.23 0
447 0.7 0 0 0.25 0.2 0 0.38 0 0.29 0 0 0.73 0 0.23 0 0.21 0.46 0 0.69 0 0.1 0 0 0.36 0.7 0 0 0.15 0.97 0 0.44 0 0 0.66 0 0.58 0 0.55 0 0.75 0 0.94 0 0.6 0 0.97 0 0.99 0 0 0.75 0.91 0 0.33 0 0.9 0 0.1 0 0.95 0 0.29 0 0.33 0 0.48 0 0.12 0 0.84 0 0.11 0 0.65 0
448 0.78 0 0 0.82 0.54 0 0.48 0 0.53 0 0.54 0 0 0.44 0.58 0 0.17 0 0.55 0 0.79 0 0 0.12 0.22 0 0 0.45 0.29 0 0.91 0 0 0.46 0 0.54 0 0.75 0 0.87 0 0.03 0 0.21 0 0.05 0 0.16 0 0.62 0 0.54 0 0.47 0 0.44 0 0.73 0 0.62 0 0.17 0 0.81 0 0.72 0 0.36 0 0.97 0 0 0.61 0.27 0
449 0.54 0 0 0.87 0.34 0 0.72 0 0.72 0 0.08 0 0 0.05 0 0.63 0.78 0 0.03 0 0.81 0 0 0.75 0.12 0 0 0.53 0.19 0 0.8 0 0 0.48 0 0.53 0 0.44 0 0.22 0 0.1 0 0.77 0 0.25 0 0.22 0 0.51 0 0.3 0 0.66 0 0.21 0 0.3 0 0.47 0 0.69 0 0.64 0 0.58 0 0.78 0 0.88 0 0 0.76 0.62 0
450 0.38 0 0 0.31 0.12 0 0.04 0 0.68 0 0.21 0 0 0.26 0.25 0 0.53 0 0.78 0 0.48 0 0 0.35 0.37 0 0 0.62 0.95 0 0.77 0 0 0.75 0 0.98 0 0.46 0 0.54 0 0.51 0 1.0 0 0.82 0 0.58 0 0 0.48 0.75 0 0.41 0 0.83 0 0.72 0 0.96 0 0.7 0 0.9 0 0.24 0 0.5 0 0.26 0 0 0.7 0.5 0
451 0.4 0 0 0.24 0.93 0 0.12 0 0.4 0 0.11 0 0 0.93 0.59 0 0.9 0 0.53 0 0.58 0 0 0.53 0.42 0 0 0.49 0.23 0 0 0 0.21 0.51 0 0.84 0 0.13 0 0.8 0 0.57 0 0.35 0 0.42 0 0.83 0 0.82 0 0.19 0 0.35 0 0.19 0 0.38 0 0.33 0 0.19 0 0.64 0 0.44 0 0.64 0 0.43 0 0.08 0 0.41 0
452 0.59 0 0 0.6 0.68 0 0.31 0 0.23 0 0.94 0 0 0.74 0 0.08 0.49 0 0.66 0 0.63 0 0 0.93 0.7 0 0 0.63 0.39 0 0 0 0.38 0.39 0 0.52 0 0.7 0 0.52 0 0.14 0 0.2 0 0.39 0 0.32 0 0.7 0 0.91 0 0.94 0 0.02 0 0.21 0 0.02 0 0.54 0 0.46 0 0.11 0 0.73 0 0.75 0 0.57 0 0.67 0
453 0.1 0 0 0.75 0.5 0 0.33 0 0.6 0 0.06 0 0 0.56 0.12 0 0.95 0 0.5 0 0.37 0 0 0.81 0.61 0 0 0.92 0.57 0 0 0 0.78 0.88 0 0.62 0 0.26 0 0.02 0 0.44 0 0.41 0 0.9 0 0.37 0 0 0.67 0.63 0 0.04 0 0.58 0 0.74 0 0.77 0 0.88 0 0.94 0 0.68 0 0.28 0 0.41 0 0.18 0 0.24 0
454 0.59 0 0.75 0 0.61 0 0.56 0 0.34 0 0 0.21 0 0.6 0.1 0 0.59 0 0.68 0 0.62 0 0.28 0 0.87 0 0 0.06 0.08 0 0.21 0 0 0.34 0 0.09 0 0 0.05 0.23 0 0.8 0 0.68 0 0.28 0 0.93 0 0 0.94 0.67 0 0.55 0 0.82 0 0.11 0 0.64 0 0.41 0 0.1 0 0.48 0 0.51 0 0 0.23 0.03 0 0.7 0
455 0.35 0 0.91 0 0.48 0 0.63 0 0 0.96 0 0.17 0 0.5 0.91 0 0.98 0 0.63 0 0.77 0 0.7 0 0.64 0 0 0.52 0.48 0 0.06 0 0 0.62 0 0.15 0 0 0.56 0.28 0 0.42 0 0.14 0 0.58 0 0.71 0 0 0.4 0.8 0 0.87 0 0.84 0 0.18 0 0.58 0 0.3 0 0.29 0 0.33 0 0.31 0 0 0.01 0.66 0 0.79 0
456 0.28 0 0.24 0 0.65 0 0.81 0 0.52 0 0 0.53 0 0.74 0.31 0 0.76 0 0.08 0 0.2 0 0.36 0 0.79 0 0 0.17 0.52 0 0.93 0 0 0.82 0 0.02 0 0 0.48 0.94 0 0.11 0 0.39 0 0.98 0 0.35 0 0 0.36 0.62 0 0.35 0 0.07 0 0.96 0 0.1 0 0.73 0 0.86 0 0.25 0 0 0.39 0 0.72 0.32 0 0.77 0
457 0.24 0 0.56 0 0.73 0 0.21 0 0 0.14 0.94 0 0 0.74 0.19 0 0.81 0 0.12 0 0.17 0 0 0.73 0.89 0 0 0.41 0.41 0 0.75 0 0 0.31 0 0.8 0 0 0.71 0.43 0 0.69 0 0.82 0 0.52 0 0.59 0 0 0.87 0.69 0 0.03 0 0.2 0 0.54 0 0.56 0 0.05 0 0.89 0 0.32 0 0.6 0 0 0.14 0.16 0 0.47 0
458 0.96 0 0.05 0 0.32 0 0.45 0 0.96 0 0.57 0 0 0.0 0 0.55 0 0.56 0 0.33 0.31 0 0.89 0 0.99 0 0 0.44 0.06 0 0.08 0 0 0.91 0 0.57 0 0.19 0 0.82 0 0.95 0 0.41 0 0.7 0 0.97 0 0.37 0 0.16 0 0.09 0 0.06 0 0.08 0 0.7 0 0.64 0 0.2 0 0.37 0 0.51 0 0.6 0 0.71 0 0.61 0
459 0.11 0 0.1 0 0.41 0 0.01 0 0.52 0 0 0.92 0 0.76 0 0.63 0 0.88 0 0.64 0.17 0 0.09 0 0.34 0 0 0.11 0.08 0 0.66 0 0 0.78 0 0.64 0 0.08 0 0.1 0 0.21 0 0.37 0 0.78 0 0.56 0 0.89 0 0.73 0 0.09 0 0.7 0 0.9 0 0.08 0 0.92 0 0.73 0 0.97 0 0.14 0 0.42 0 0.7 0 0.11 0
